12112412061161397,SENSEX 24 Dec 06 80400 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0680400CE,12,11,1161397,SENSEX,1,80400.0,CE,12100000001,None,0,0.0
12112412061161399,SENSEX 24 Dec 06 77600 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0677600CE,12,11,1161399,SENSEX,1,77600.0,CE,12100000001,None,0,0.0
12112412061161403,SENSEX 24 Dec 06 79300 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0679300CE,12,11,1161403,SENSEX,1,79300.0,CE,12100000001,None,0,0.0
12112412061161404,SENSEX 24 Dec 06 84400 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0684400PE,12,11,1161404,SENSEX,1,84400.0,PE,12100000001,None,0,0.0
12112412061161408,SENSEX 24 Dec 06 80700 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0680700PE,12,11,1161408,SENSEX,1,80700.0,PE,12100000001,None,0,0.0
12112412061161410,SENSEX 24 Dec 06 84700 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0684700CE,12,11,1161410,SENSEX,1,84700.0,CE,12100000001,None,0,0.0
12112412061161413,SENSEX 24 Dec 06 77900 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0677900PE,12,11,1161413,SENSEX,1,77900.0,PE,12100000001,None,0,0.0
12112412061161414,SENSEX 24 Dec 06 79600 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0679600PE,12,11,1161414,SENSEX,1,79600.0,PE,12100000001,None,0,0.0
12112412061161416,SENSEX 24 Dec 06 78100 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0678100PE,12,11,1161416,SENSEX,1,78100.0,PE,12100000001,None,0,0.0
12112412061161418,SENSEX 24 Dec 06 82700 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0682700CE,12,11,1161418,SENSEX,1,82700.0,CE,12100000001,None,0,0.0
12112412061161419,SENSEX 24 Dec 06 81200 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0681200CE,12,11,1161419,SENSEX,1,81200.0,CE,12100000001,None,0,0.0
12112412061161423,SENSEX 24 Dec 06 79900 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0679900CE,12,11,1161423,SENSEX,1,79900.0,CE,12100000001,None,0,0.0
12112412061161424,SENSEX 24 Dec 06 78400 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0678400CE,12,11,1161424,SENSEX,1,78400.0,CE,12100000001,None,0,0.0
