101224120610905,USDINR 24 Dec 06 90.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0690.5CE,10,12,10905,USDINR,1,90.5,CE,10120000001,None,0,0.0
101224120610906,USDINR 24 Dec 06 90.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0690.5PE,10,12,10906,USDINR,1,90.5,PE,10120000001,None,0,0.0
101224120610943,USDINR 24 Dec 06 77.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0677.5CE,10,12,10943,USDINR,1,77.5,CE,10120000001,None,0,0.0
101224120610944,USDINR 24 Dec 06 77.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0677.5PE,10,12,10944,USDINR,1,77.5,PE,10120000001,None,0,0.0
10122412061188,EURINR 24 Dec 06 84 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:EURINR24D0684CE,10,12,1188,EURINR,25,84.0,CE,101200000025,None,0,0.0
10122412061189,EURINR 24 Dec 06 84 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:EURINR24D0684PE,10,12,1189,EURINR,25,84.0,PE,101200000025,None,0,0.0
101224120612118,JPYINR 24 Dec 06 48.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:JPYINR24D0648.75CE,10,12,12118,JPYINR,27,48.75,CE,101200000027,None,0,0.0
101224120612119,JPYINR 24 Dec 06 48.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:JPYINR24D0648.75PE,10,12,12119,JPYINR,27,48.75,PE,101200000027,None,0,0.0
101224120612744,GBPINR 24 Dec 06 101.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:GBPINR24D06101.5CE,10,12,12744,GBPINR,26,101.5,CE,101200000026,None,0,0.0
101224120612745,GBPINR 24 Dec 06 101.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:GBPINR24D06101.5PE,10,12,12745,GBPINR,26,101.5,PE,101200000026,None,0,0.0
101224120612746,GBPINR 24 Dec 06 101.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:GBPINR24D06101.75CE,10,12,12746,GBPINR,26,101.75,CE,101200000026,None,0,0.0
101224120612747,GBPINR 24 Dec 06 101.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:GBPINR24D06101.75PE,10,12,12747,GBPINR,26,101.75,PE,101200000026,None,0,0.0
101224120612748,GBPINR 24 Dec 06 102 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:GBPINR24D06102CE,10,12,12748,GBPINR,26,102.0,CE,101200000026,None,0,0.0
