"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"15110","OPTCUR","USDINR","OPTION","28-Aug-2024",86.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.3,2.935,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.6175,"USDINR"
"15111","OPTCUR","USDINR","OPTION","28-Aug-2024",86.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.005,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"USDINR"
"4011","OPTCUR","EURINR","OPTION","09-Aug-2024",93.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.495,3.8,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.1475,"EURINR"
"15056","OPTCUR","USDINR","OPTION","28-Aug-2024",79.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"15086","OPTCUR","USDINR","OPTION","28-Aug-2024",83.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.245,0.5,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3725,"USDINR"
"15060","OPTCUR","USDINR","OPTION","28-Aug-2024",80.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"15091","OPTCUR","USDINR","OPTION","28-Aug-2024",84.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.255,0.52,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3875,"USDINR"
"15065","OPTCUR","USDINR","OPTION","28-Aug-2024",80.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.5725,3.2175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.895,"USDINR"
"15068","OPTCUR","USDINR","OPTION","28-Aug-2024",81.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.005,0.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"USDINR"
"15098","OPTCUR","USDINR","OPTION","28-Aug-2024",84.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.0125,1.5275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.27,"USDINR"
"15072","OPTCUR","USDINR","OPTION","28-Aug-2024",81.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.015,0.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.035,"USDINR"
"15103","OPTCUR","USDINR","OPTION","28-Aug-2024",85.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.03,0.09,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.06,"USDINR"
"15104","OPTCUR","USDINR","OPTION","28-Aug-2024",85.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.6125,2.2075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.91,"USDINR"
"1593","OPTCUR","GBPINR","OPTION","29-Jul-2024",112.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.015,0.115,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2275,"GBPINR"
"1890","OPTCUR","JPYINR","OPTION","02-Aug-2024",47.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.34,6.595,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.7175,"JPYINR"
"2236","OPTCUR","EURINR","OPTION","09-Aug-2024",85.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.01,0.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0525,"EURINR"
"3474","OPTCUR","EURINR","OPTION","09-Aug-2024",88.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.32,0.8,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.56,"EURINR"
"3542","OPTCUR","EURINR","OPTION","09-Aug-2024",89.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.3775,0.9075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6425,"EURINR"
"5422","OPTCUR","GBPINR","OPTION","09-Aug-2024",101.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.3175,6.2325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.3325,"GBPINR"
"6221","OPTCUR","GBPINR","OPTION","09-Aug-2024",105.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.5925,2.9475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.27,"GBPINR"
"6579","OPTCUR","GBPINR","OPTION","09-Aug-2024",108.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.32,0.88,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6,"GBPINR"
"7198","OPTCUR","JPYINR","OPTION","09-Aug-2024",48.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"JPYINR"
"7312","OPTCUR","JPYINR","OPTION","09-Aug-2024",51.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.1625,0.4575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.31,"JPYINR"
"7502","OPTCUR","JPYINR","OPTION","09-Aug-2024",55.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.85,2.88,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.365,"JPYINR"
"7719","OPTCUR","JPYINR","OPTION","09-Aug-2024",59.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0525,"JPYINR"
"8067","OPTCUR","USDINR","OPTION","09-Aug-2024",80.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.25,3.905,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5775,"USDINR"
"8196","OPTCUR","USDINR","OPTION","09-Aug-2024",83.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.1325,0.3325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2325,"USDINR"
"8358","OPTCUR","USDINR","OPTION","09-Aug-2024",86.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"USDINR"
"12737","OPTCUR","JPYINR","OPTION","26-Jun-2024",47.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"12758","OPTCUR","JPYINR","OPTION","26-Sep-2024",47.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.0675,7.3075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.035,"JPYINR"
"12766","OPTCUR","USDINR","OPTION","21-Jun-2024",82.3750,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.7425,1.3975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.895,"USDINR"
"12773","OPTCUR","USDINR","OPTION","12-Jul-2024",82.3750,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.005,0.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1425,"USDINR"
"12776","OPTCUR","USDINR","OPTION","26-Jul-2024",82.3750,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.93,1.51,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.14,"USDINR"
"1523","OPTCUR","EURINR","OPTION","28-Aug-2024",84.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.9625,6.4475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.73,"EURINR"
"1638","OPTCUR","EURINR","OPTION","28-Aug-2024",85.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.045,5.48,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.78,"EURINR"
"12720","OPTCUR","EURINR","OPTION","02-Aug-2024",84.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.2225,6.7475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.5675,"EURINR"
"12722","OPTCUR","EURINR","OPTION","09-Aug-2024",84.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.275,6.795,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.6225,"EURINR"
"12746","OPTCUR","JPYINR","OPTION","12-Jul-2024",47.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.415,6.67,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.315,"JPYINR"
"12771","OPTCUR","USDINR","OPTION","05-Jul-2024",82.3750,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.12,"USDINR"
"12753","OPTCUR","JPYINR","OPTION","29-Jul-2024",47.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"12774","OPTCUR","USDINR","OPTION","19-Jul-2024",82.3750,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.895,1.485,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0475,"USDINR"
"1883","OPTCUR","EURINR","OPTION","28-Aug-2024",87.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.785,4.085,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.435,"EURINR"
"2032","OPTCUR","EURINR","OPTION","28-Aug-2024",88.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.895,3.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.46,"EURINR"
"2074","OPTCUR","EURINR","OPTION","28-Aug-2024",89.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.32,2.275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7975,"EURINR"
"2075","OPTCUR","EURINR","OPTION","28-Aug-2024",89.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.5675,1.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8575,"EURINR"
"2372","OPTCUR","EURINR","OPTION","28-Aug-2024",90.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.6875,1.3625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.025,"EURINR"
"2425","OPTCUR","EURINR","OPTION","28-Aug-2024",91.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.5375,1.1225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.83,"EURINR"
"2630","OPTCUR","EURINR","OPTION","28-Aug-2024",92.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.36,0.815,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5875,"EURINR"
"2763","OPTCUR","EURINR","OPTION","28-Aug-2024",93.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.2,0.51,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.355,"EURINR"
"2770","OPTCUR","EURINR","OPTION","28-Aug-2024",93.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.5325,3.7575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.145,"EURINR"
"3109","OPTCUR","EURINR","OPTION","28-Aug-2024",94.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0725,0.2275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.15,"EURINR"
"10191","OPTCUR","JPYINR","OPTION","19-Jul-2024",49.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.7625,3.9925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3775,"JPYINR"
"10581","OPTCUR","JPYINR","OPTION","19-Jul-2024",53.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.255,0.785,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.52,"JPYINR"
"10914","OPTCUR","JPYINR","OPTION","19-Jul-2024",57.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"JPYINR"
"11461","OPTCUR","USDINR","OPTION","19-Jul-2024",79.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11884","OPTCUR","USDINR","OPTION","19-Jul-2024",82.8750,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.5175,1.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.77,"USDINR"
"11920","OPTCUR","USDINR","OPTION","19-Jul-2024",85.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"USDINR"
"12223","OPTCUR","USDINR","OPTION","19-Jul-2024",88.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.895,5.55,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.9625,"USDINR"
"12408","OPTCUR","EURINR","OPTION","29-Jul-2024",95.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.12,"EURINR"
"8527","OPTCUR","EURINR","OPTION","26-Jul-2024",84.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.6775,6.2025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.7025,"EURINR"
"9232","OPTCUR","EURINR","OPTION","26-Jul-2024",88.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1075,0.4075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2575,"EURINR"
"9296","OPTCUR","EURINR","OPTION","26-Jul-2024",91.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1275,0.4775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3025,"EURINR"
"9356","OPTCUR","GBPINR","OPTION","26-Jul-2024",98.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.18,"GBPINR"
"9424","OPTCUR","GBPINR","OPTION","26-Jul-2024",102.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.03,0.19,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.11,"GBPINR"
"9487","OPTCUR","GBPINR","OPTION","26-Jul-2024",105.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.5375,1.4025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.97,"GBPINR"
"9525","OPTCUR","GBPINR","OPTION","26-Jul-2024",109.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.55,4.275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.4125,"GBPINR"
"9681","OPTCUR","JPYINR","OPTION","26-Jul-2024",50.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.025,0.145,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.085,"JPYINR"
"9795","OPTCUR","JPYINR","OPTION","26-Jul-2024",54.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.12,2.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5875,"JPYINR"
"11320","OPTCUR","JPYINR","OPTION","26-Jul-2024",59.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.045,"JPYINR"
"1992","OPTCUR","EURINR","OPTION","28-Aug-2024",87.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.17,0.435,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3025,"EURINR"
"10495","OPTCUR","JPYINR","OPTION","26-Jul-2024",58.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1225,"JPYINR"
"10707","OPTCUR","USDINR","OPTION","26-Jul-2024",80.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11026","OPTCUR","USDINR","OPTION","26-Jul-2024",83.6250,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.265,0.615,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.44,"USDINR"
"11238","OPTCUR","USDINR","OPTION","26-Jul-2024",87.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"USDINR"
"8137","FUTCUR","JPYINR","FUTURE","02-Aug-2024",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"YEN - Indian Rupees","","","","",51.6675,54.865,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",53.265,"JPYINR"
"8838","OPTCUR","EURINR","OPTION","02-Aug-2024",86.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.8725,4.2875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.58,"EURINR"
"9726","OPTCUR","EURINR","OPTION","02-Aug-2024",90.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.5375,1.2525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.895,"EURINR"
"9842","OPTCUR","EURINR","OPTION","02-Aug-2024",93.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.12,4.535,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8275,"EURINR"
"11415","OPTCUR","GBPINR","OPTION","02-Aug-2024",101.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.03,0.155,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.335,"GBPINR"
"11505","OPTCUR","GBPINR","OPTION","02-Aug-2024",105.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.4275,1.1225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.775,"GBPINR"
"11629","OPTCUR","GBPINR","OPTION","02-Aug-2024",108.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.1,3.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.8725,"GBPINR"
"11942","OPTCUR","JPYINR","OPTION","02-Aug-2024",50.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.69,3.88,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.285,"JPYINR"
"11974","OPTCUR","JPYINR","OPTION","02-Aug-2024",53.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.73,1.465,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0975,"JPYINR"
"12271","OPTCUR","JPYINR","OPTION","02-Aug-2024",57.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.615,4.835,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.225,"JPYINR"
"12275","OPTCUR","JPYINR","OPTION","02-Aug-2024",58.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.095,5.33,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.44,"JPYINR"
"12458","OPTCUR","USDINR","OPTION","02-Aug-2024",80.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.7325,3.3875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.06,"USDINR"
"12588","OPTCUR","USDINR","OPTION","02-Aug-2024",83.6250,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.245,0.56,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4025,"USDINR"
"12622","OPTCUR","USDINR","OPTION","02-Aug-2024",86.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"USDINR"
