974957,849KIIFB30,849KIIFB30,,-1.000000,1,,BSE,1.000000
540205,AVL,AVL,,-1.000000,1,,BSE,5.000000
533527,KTKFMP55D,KTKFMP55D,,-1.000000,1,,BSE,1.000000
957109,765APSEZL27,765APSEZL27,,-1.000000,1,,BSE,1.000000
530145,KISAN,KISAN,,-1.000000,1,,BSE,1.000000
956881,835IHFL24,835IHFL24,,-1.000000,10,,BSE,1.000000
530571,EXPLICITFIN,EXPLICITFIN,,-1.000000,1,,BSE,1.000000
590051,SAKSOFT,SAKSOFT,,-1.000000,1,,BSE,5.000000
974111,872SFL32,872SFL32,,-1.000000,1,,BSE,1.000000
952566,IND29JULY15,IND29JULY15,,-1.000000,1,,BSE,1.000000
972731,DVC30MAR12B,DVC30MAR12B,,-1.000000,1,,BSE,1.000000
506162,TERRAFORM,TERRAFORM,,-1.000000,50,,BSE,1.000000
953063,93ELR26V,93ELR26V,,-1.000000,1,,BSE,1.000000
959285,713NHPCL27,713NHPCL27,,-1.000000,5,,BSE,1.000000
958779,836NHAI29,836NHAI29,,-1.000000,1,,BSE,1.000000
543793,HDFC2638DG,HDFC2638DG,,-1.000000,1,,BSE,1.000000
531497,MADHUCON,MADHUCON,,-1.000000,1,,BSE,1.000000
199060,SETFSN5INAV,SETFSN5INAV,,-1.000000,1,,BSE,1.000000
199102,ICICI5GINAV,ICICI5GINAV,,-1.000000,1,,BSE,1.000000
974010,AFPL23622,AFPL23622,,-1.000000,1,,BSE,1.000000
543573,SYRMA,SYRMA,,-1.000000,1,,BSE,5.000000
938626,ZCIIFL25,ZCIIFL25,,-1.000000,1,,BSE,1.000000
800516,GS19SEP2036,GS19SEP2036,,-1.000000,100,,BSE,1.000000
543927,ASIAN,ASIAN,,-1.000000,1,,BSE,1.000000
951589,865RRVPN27,865RRVPN27,,-1.000000,1,,BSE,1.000000
800504,GS19SEP2030,GS19SEP2030,,-1.000000,100,,BSE,1.000000
953756,LTFL30MAR16,LTFL30MAR16,,-1.000000,1,,BSE,1.000000
505412,WENDT,WENDT,,-1.000000,1,,BSE,5.000000
725025,RL15062023,RL15062023,,-1.000000,1,,BSE,1.000000
974433,752HUDCL33,752HUDCL33,,-1.000000,1,,BSE,1.000000
975009,1260MFL25,1260MFL25,,-1.000000,1,,BSE,1.000000
973665,1215LFL26,1215LFL26,,-1.000000,1,,BSE,1.000000
543916,HSIL,HSIL,,-1.000000,1600,,BSE,5.000000
532927,ECLERX,ECLERX,,-1.000000,1,,BSE,5.000000
954704,ECLG6H601A,ECLG6H601A,,-1.000000,10,,BSE,1.000000
533274,PRESTIGE,PRESTIGE,,-1.000000,1,,BSE,5.000000
974740,935DBL33,935DBL33,,-1.000000,1,,BSE,1.000000
800261,679GOI2029,679GOI2029,,-1.000000,10,,BSE,1.000000
972513,SAIL26OCT9A,SAIL26OCT9A,,-1.000000,1,,BSE,1.000000
973547,1075MFSL21,1075MFSL21,,-1.000000,1,,BSE,1.000000
725096,KMIL27623,KMIL27623,,-1.000000,1,,BSE,1.000000
950753,965PGC2028,965PGC2028,,-1.000000,1,,BSE,1.000000
543092,09GPG,09GPG,,-1.000000,1,,BSE,1.000000
937361,48PFCL24,48PFCL24,,-1.000000,1,,BSE,1.000000
959193,7NHPC3JAN20,7NHPC3JAN20,,-1.000000,5,,BSE,1.000000
519224,WILLAMAGOR,WILLAMAGOR,,-1.000000,1,,BSE,1.000000
543206,SFMP34DD,SFMP34DD,,-1.000000,1,,BSE,1.000000
543358,SANSERA,SANSERA,,-1.000000,1,,BSE,5.000000
543250,MOGSEC,MOGSEC,,-1.000000,1,,BSE,1.000000
725180,BFSL17723,BFSL17723,,-1.000000,1,,BSE,1.000000
955697,722IREDA27,722IREDA27,,-1.000000,1,,BSE,1.000000
513683,NLCINDIA,NLCINDIA,,-1.000000,1,,BSE,5.000000
956338,1010PFL27,1010PFL27,,-1.000000,1,,BSE,1.000000
532820,ELAND,ELAND,,-1.000000,1,,BSE,1.000000
540743,GODREJAGRO,GODREJAGRO,,-1.000000,1,,BSE,5.000000
532815,SMSPHARMA,SMSPHARMA,,-1.000000,1,,BSE,5.000000
543462,DEVIT,DEVIT,,-1.000000,1,,BSE,5.000000
955840,115PFLPERP,115PFLPERP,,-1.000000,1,,BSE,1.000000
520131,COARO,COARO,,-1.000000,100,,BSE,1.000000
505355,NESCO,NESCO,,-1.000000,1,,BSE,5.000000
956092,835NICL27,835NICL27,,-1.000000,1,,BSE,1.000000
951778,870MMFSL25,870MMFSL25,,-1.000000,1,,BSE,1.000000
937359,MFLVI26,MFLVI26,,-1.000000,1,,BSE,1.000000
960295,74GRIL25A,74GRIL25A,,-1.000000,1,,BSE,1.000000
938160,833IHFL24,833IHFL24,,-1.000000,1,,BSE,1.000000
938326,1075CCIL25,1075CCIL25,,-1.000000,1,,BSE,1.000000
517546,ALFATRAN,ALFATRAN,,-1.000000,1,,BSE,1.000000
800282,SGBJAN26,SGBJAN26,,-1.000000,1,,BSE,1.000000
537326,CHEMTECH,CHEMTECH,,-1.000000,1,,BSE,1.000000
500300,GRASIM,GRASIM,,-1.000000,1,,BSE,5.000000
512559,KOHINOOR,KOHINOOR,,-1.000000,1,,BSE,1.000000
935678,735IRFC31,735IRFC31,,-1.000000,1,,BSE,1.000000
522165,INDSILHYD,INDSILHYD,,-1.000000,1,,BSE,1.000000
500209,INFY,INFY,,-1.000000,1,,BSE,5.000000
540008,BSLSENETFG,BSLSENETFG,,-1.000000,1,,BSE,1.000000
937889,9MFL30,9MFL30,,-1.000000,1,,BSE,1.000000
543219,ICICIALPLV,ICICIALPLV,,-1.000000,1,,BSE,1.000000
973404,MFL26821A,MFL26821A,,-1.000000,1,,BSE,1.000000
724695,HDFCB26423,HDFCB26423,,-1.000000,1,,BSE,1.000000
957549,89ABFL26A,89ABFL26A,,-1.000000,1,,BSE,1.000000
526247,PREMEXPLQ,PREMEXPLQ,,-1.000000,1,,BSE,5.000000
543320,ZOMATO,ZOMATO,,-1.000000,1,,BSE,1.000000
199111,PSUBNKBINAV,PSUBNKBINAV,,-1.000000,1,,BSE,1.000000
957140,905PNB27,905PNB27,,-1.000000,1,,BSE,1.000000
